0.171557009
0.46035555
0.197724417
0.700360596
0.502031386
0.000174509
1
0.812012434
0.495530158
0.675471246
0.999941587
0.305543303
0.150176719
0.999941587
0.048229352
0.999999285
0.202768743
0.999897599
0.996119142
0.999902248
0.420209467
0.489389271
0.999640703
0.999998689
0.011563287
0.496997625
0.999942303
0.974058449
1
0.420209467
0.999947786
0.497649401
0.010057471
1
1
0.09224081
0.496909052
1
0.2443216
0.710502625
0.999941587
0.299242109
0.000480586
0.999941587
0.998728931
0.004190516
0.042502373
0.664085686
0.023736879
0.999999762
1
0.999947786
0.495063782
0.999902248
0.052033283
0.202768743
1
0.462697208
0.459167987
0.978285789
0.999937057
0.060657121
0.492514074
0.983787477
